,AEblack,AEbrown,AEchocolate,AEcoral,AEdarkred,AEdarksalmon,AEfirebrick,AEgainsboro,AEindianred,AElightcoral,AElightgrey,AElightsalmon,AEmaroon,AEorangered,AErosybrown,AEsaddlebrown,AEsalmon,AEseashell,AEsilver,AEtomato,AEwhite,AEwhitesmoke
ACH-000245,-0.03807201693317664,0.2730117127487547,-0.18287766819917245,-0.08825256552703886,-0.14980976821237876,-0.20167108500929623,-0.10745485783711022,0.0028996121479114975,-0.14940024001533314,-0.004768465518556466,1.5388896173989417,0.05656918744557661,-0.07981471291107932,-0.053276283428676664,-0.05331407078581787,-0.06318259190088141,-0.32069860094111036,-0.17128965499043527,0.9216349973946377,-0.050450730467351386,-0.031076557557007906,-0.8084165580543416
ACH-000402,-0.08160987333275803,0.33795126052370006,-0.18417539697292568,-0.0759325656483919,-0.1431364272920701,-0.22250407803856723,-0.1122463522182621,-0.04660014930947029,-0.1739598465778592,0.009656824975345521,1.6465449642360943,-0.10959752992469865,-0.1526284292963436,-0.09020984969244318,-0.07026889386223348,-0.07240586303992584,-0.31928760023999536,-0.16596765808181668,0.9088780791222608,-0.09233462576981472,0.17064991307149752,-0.9299944188203999
ACH-001450,-0.06051696570612624,-0.07240694343921998,-0.1914383273296761,-0.1656472602522637,-0.20366529495878521,-0.2650977643298495,-0.20239948145071085,-0.17999379615259242,-0.17503207842743632,-0.12693897928649367,0.6034212310178657,-0.1780010328117629,-0.36335499657061854,-0.19831168817326583,-0.13123819840364032,-0.09174441857832256,-0.40778968773572966,-0.2347493902125649,0.5200999926919132,-0.1774847077456727,0.4901232823255048,-1.023679060467095
ACH-000160,-0.07093003687734141,-0.2010949576601162,-0.15444999455428202,-0.15068069258684078,-0.15540408963089652,-0.26758483899556557,-0.1960031916683003,-0.36525912224357104,-0.11294272095769872,-0.14764398922883934,-0.2807554085238814,-0.12130808120146051,-0.27170256517323693,-0.1738224124736807,-0.10136407338499347,-0.1789897702891203,-0.23857776749021953,-0.18586139772295182,-0.4101783251882423,-0.18526771883991047,0.026987921860655493,-0.3661936015384027
ACH-001020,-0.1462328524280333,-0.2797254577162104,-0.19848590554061524,-0.08902250751928857,-0.13259622900951307,-0.14684205741451367,-0.16685395501274092,-0.45169802070190995,-0.17519098769803082,-0.11816425871269173,-0.5825268361778404,-0.21620847807358304,-0.2207271756212543,-0.25013132062549986,-0.15602083708642836,-0.2186573011795287,-0.1165782608523705,-0.06942524951475565,-0.5158171660344076,-0.14423967835967874,0.33736558611954953,-0.15232637412689057
ACH-000536,0.034259388942418284,0.050046341095589,-0.04297981523583529,-0.038128651596048065,-0.10542787388653162,0.49912963996263804,-0.07740567075908958,0.3425644328968356,0.20770003338672854,-0.05283910105697573,0.12103806563854465,-0.034911341238874835,0.1631887488533062,0.13143540210065097,-0.08750967172192918,0.010205706488535166,-0.17771344772457656,-7.073708472422591e-05,-0.05245352641885538,-0.013030701150348939,-0.3878914005325997,0.14320167902593806
ACH-000927,-0.06782416258233315,-0.022703339517194304,0.6913559097159819,-0.040870185886105324,-0.15866614883104638,-0.1218625777087035,-0.10578240915446371,0.19911989550729003,-0.07022185779054707,-0.08614660535099508,0.08371055578774754,-0.08972718026788815,-0.05710999006098752,-0.002634060941089227,0.005909298443962175,0.7642269297869572,-0.06058039253685135,-0.10810394388047727,-0.1549708775095051,-0.12602337425321178,-0.20707943083414954,-0.19333490892778596
ACH-000818,0.0728316861967753,0.21945746980338413,1.8196167872383555,0.04202770687938988,-0.03753370160772285,-0.06964748058020538,-0.04071526169950773,0.49386745543214844,-0.06458592579681914,-0.044352170925404985,0.5654243925948851,0.05379396130805877,0.12111899668340963,0.14248122397261506,0.11065180349267789,1.6899512777520374,0.260118954896847,0.017386047072968532,0.05720254866625077,-0.05590330104430042,-0.4406699974330706,0.1136768495251509
ACH-000288,0.0339311530966407,-0.03318384895842371,-0.13623658061424254,-0.09359380132759232,-0.05615295640278253,-0.21839806334551318,-0.14748573414449645,-0.3694873056149385,-0.08285828198962827,-0.11150870398891173,-0.03036510955366083,-0.133659588012322,-0.004838956988014855,-0.0942579222001314,-0.13278526218621892,-0.12414371671441407,-0.11560458540807898,-0.17166185426736513,-0.2473664696767053,-0.0642719532016994,-0.18285283714817782,0.23954150339180663
ACH-000432,-0.04117715590459681,0.3402796319361048,-0.16115151092645358,-0.011940157157761136,-0.12283414291726756,-0.18731248488950153,-0.10099718453225108,-0.1397561444973424,-0.15659531283329192,-0.07596818322941684,1.6886871756818127,0.1153049525837095,-0.15971990468570355,0.016545202876921093,-0.03820808621454329,-0.09755866793464509,-0.3802774644030085,-0.14283031126320378,0.8277309739325597,-0.0735777374679563,0.4099040647828653,-0.8472332853777254
ACH-000535,-0.09828942537557672,-0.0563286996425203,-0.0962578687150968,-0.15793098676787012,-0.12484413658192312,0.031709722272410104,-0.13221547722556692,0.256568517508065,-0.08919235544409208,-0.0892998774766229,0.1430999719227057,-0.06280923746867077,-0.2463104000111126,-0.13900735576067672,-0.14038950618303342,-0.14777914704105238,-0.41304402039059074,-0.1353591464411285,-0.10752712941647866,-0.15836298191024148,-0.2199628363433548,-0.034333552598209666
ACH-000009,-0.11268847958308524,-0.0346144575081956,-0.09386929271263753,-0.029101488985918845,-0.047885878978761176,-0.07474971935763106,-0.01632079364769137,0.2559362642576653,-0.09248262574831792,-0.043826602544196895,-0.05614822660557822,-0.06693472513317009,0.03708519157875973,0.09078231630051721,-0.003509201245566551,0.05862621934631325,-0.12073136621484845,0.4814392520021241,-0.18642278021046577,-0.08766605225011546,-0.13558658543536978,0.04863537182326482
ACH-000580,-0.04590064118392641,0.015660444363391035,-0.030310388747418305,-0.07882083717555605,0.47987554046909153,-0.11586554948550669,0.2317268258079977,-0.1949838996668466,-0.045966002378163576,-0.05061862910217993,0.18142364360937202,-0.02473420511356671,0.1428881088551092,0.10425345801129478,-0.03478135432108197,-0.12194858370548632,-0.020445953104774976,-0.04271521106655711,0.02409659536662245,-0.031845813633365194,-0.1761985002585449,0.3135824665036312
ACH-001333,-0.07995483175459905,-0.27504343627544464,-0.18524435257343388,-0.07824111010294249,-0.11230513961905615,-0.23780695145150244,-0.15819622765154978,-0.42086915916497053,-0.14571517101615852,-0.0369927030067479,-0.519171447995945,-0.18319690830531515,-0.07603717180978355,-0.19630250648695813,-0.05797663269015343,-0.171856819750626,0.06480094241482896,-0.1913819031858248,-0.44081803997178376,-0.05585959633710862,0.2892155647897478,-0.18256785244745005
ACH-000206,-0.08649947360742435,-0.10984014946426147,-0.16567379001309906,-0.09605420430710555,-0.1323888199961427,-0.2362841519479615,-0.033452948859625464,-0.13327511931312247,-0.16302091567749863,0.019388011410846673,-0.4296920678184852,0.08018218782983105,-0.06288989431438499,0.052788138834416395,0.023647000852728244,0.04807606531341012,-0.21427970195725451,-0.16930562993877663,0.21055186892289215,-0.13062699167854777,0.27814223090047013,-0.5652468029217679
ACH-000440,0.058835139584663326,0.41335946526802486,0.24116284158318893,-0.0015234478887087605,-0.05898669555256899,-0.16258773310536573,0.15735757120199417,0.5389980897297537,0.03764088510745075,0.16084577627678961,1.6298032717451925,0.05443593955253267,0.30426142263435996,0.09608585308885677,0.13744408260549185,0.11952117908144863,-0.037689004092242136,0.033407236488027736,1.750497248677903,0.18833572849806493,0.27597770679932876,-0.5324214675596466
ACH-000003,-0.007300385728527887,-0.09423092597608942,-0.10555034968284316,-0.056423139951743286,-0.03363838082276157,-0.03280318701147694,-0.0034736035622966203,0.2576824909776234,-0.09295725149158672,-0.03240594607824747,-0.2812567764574152,-0.1135605213763829,-0.12097667747786608,0.05077832777532614,-0.000755046489936606,-0.06173939890490943,-0.15248453599939957,0.5198006579379305,-0.283701330740236,-0.12398161105996244,-0.07772308729141446,-0.11340281321132872
ACH-000210,-0.007035438488008801,0.3509076437195974,0.05432969969813841,-0.1047552752350354,0.07212249700110451,0.339004470278941,0.01855785792419897,-0.11440462666583241,0.10257848058244314,-0.02245977720659161,1.5417244561478247,0.23304215780088258,0.13113305224313307,0.11755193542756472,-0.1050985443751858,-0.05506954171319437,1.184432515648145,-0.05982858542831358,0.3746980207161151,-0.00380936351431955,2.1109142820666524,0.08073797038370914
ACH-000433,0.022558432450428743,-0.17670235529586004,-0.13410095294196905,-0.075655912120956,0.009243992786231241,0.05543054948911481,-0.17183868087935794,-0.29449737759239464,-0.16615075318077402,-0.12589788374600447,-0.21244676821641773,-0.1651211969115232,-0.2360242594395884,-0.0692700034431161,-0.1428195843247934,-0.14613289519680112,-0.3181925461825925,-0.11521784135422217,-0.26552913289339974,-0.1309250605634,0.1195168090095865,0.07333255646867416
ACH-000234,-0.004024727497015003,0.2736832355338257,-0.03100083536443555,0.01744393514238321,0.04965759493845788,1.0300854086519087,-0.07347689200154191,0.07021227560011313,-0.09308393284313572,-0.03315269599912961,0.7889168846183467,-0.032275234313283045,0.11316392484931775,0.06897866689641859,-0.09575590874084536,-0.04108306064553899,0.0002069845243795248,0.23376505046200377,0.17438303547723535,-0.025373711935659727,-0.3802804577349701,0.2621144352299461
ACH-000212,-0.05609192539755447,-0.023767618075980056,0.0327602699524708,-0.08314079840086731,-0.1356135311504084,-0.17718260027968621,-0.11006537594702978,-0.21686716194430977,-0.1304011420597891,-0.12476503595506475,0.44539091840164635,-0.08355673556427068,-0.030716678356869632,-0.18298935645336903,-0.130571798165061,-0.1583103668745017,-0.16674122163220503,-0.17720564849511677,-0.03939417004570817,-0.14628483823886665,0.1587846248761455,0.19692049289050576
ACH-000826,-0.06025441743744505,0.33228418961309275,-0.06626023636278788,-0.06990301013879187,-0.14216054676174641,-0.06475906171289468,-0.13220160735165257,0.2696875190356237,-0.13855948858679387,-0.10086617625756454,1.224508866449805,-0.15886108100725155,-0.06648644008997179,-0.14592162692808647,-0.09969466754680346,-0.09225643432186426,-0.3014489287950542,-0.11069330964977316,0.12010369971683464,-0.08579065412149844,-0.0884493456952921,0.04998406338516812
ACH-000902,-0.06941191722171233,0.22197724618547196,0.47481300933219234,-0.06560817932897607,-0.09880422773428146,-0.20263337609712712,-0.11983500402556507,0.17360684800380505,-0.1603477982560481,-0.09896705800867005,1.3009954523660652,-0.07122899574829944,-0.052298800501537034,-0.06986088954949098,-0.08120486992629852,0.00873466475273862,0.15502882107583776,-0.14995432158973337,0.12423191746637077,-0.08516576233307216,0.10264985829909862,-0.12792410256645484
ACH-000832,-0.10480823490080186,-0.11516018748576029,-0.09783804116820086,-0.11395405611250399,-0.15695481383602403,0.029592547675347334,-0.14593539260346827,0.24641628288365117,-0.10490675282222818,-0.1017761078470572,-0.3433458279085928,-0.09060255735828354,-0.2026361436389678,-0.06977799578835996,-0.10489161840398611,-0.021415886279092702,-0.3595556027129467,-0.148067153907988,-0.20893981664578604,-0.11570041419149911,-0.36425614275258245,-0.06698824291827044
ACH-000142,-0.00010484325934684126,0.29502067726485803,-0.06532120679070652,0.0029669523406650705,-0.15421554304502644,0.18936492494794593,-0.09219503593655887,0.2646301352732123,-0.09133174268379164,-0.09125118360423076,0.6826194473495171,0.11580688966774941,-0.09025480939522015,0.21961717552394588,-0.1392212658664308,-0.03896170964220668,-0.26784027954132894,-0.06469384811234204,0.019531661702944323,-0.032054329405102076,-0.4807173773293719,0.08388631369596414
ACH-000518,0.022311762617225287,0.263094132177172,0.0739985656563623,0.001101374707413235,-0.04368327900011791,0.5479777733034028,-0.07005922872932333,0.5283199418335521,-0.03797834685354961,-0.037063847953174495,0.6313456434048526,0.055532581679213384,0.02441100822759048,-0.03977238708656972,-0.08254704258941689,0.14172922109729907,-0.2999155924138649,-0.016252913505222354,0.14429996023162284,0.23062850796615808,-0.48845423171682795,0.13992843986664452
ACH-000856,0.0750976157727545,0.02752734847970105,-0.015135156666458944,0.08268683484860012,0.14155344806099154,-0.02739798504512706,-0.013921449203423978,0.10061679442598224,-0.06955806424740239,-0.05780667068608434,0.2215684978494388,-0.030780382167974015,0.32368516367266553,0.1750819433491093,-0.030253309478946205,-0.1353914974816586,0.12998894717572407,0.06930201091417779,0.07765138620462522,-0.01443893096998887,-0.12816095770593575,0.1993732828212029
ACH-000457,-0.024265602392089625,0.18512147168477533,-0.110169827111031,-0.03218359604415449,-0.10624404679134374,-0.18477930667649572,-0.11354095285991234,0.07851806699182996,-0.08820244326502445,-0.08959792893719078,0.6521943154931467,-0.03914713625680376,-0.012225695701316772,-0.06195254475128927,-0.11454441576435914,-0.02560013062408707,0.0324283869477806,-0.021289574371002488,0.07997539515487988,-0.03233367474234676,-0.30550323659276585,0.201337699284785
ACH-000174,-0.04287955421736998,-0.15021131130724605,-0.1792138370803414,-0.0464834719454601,-0.1720777914194583,-0.26342926743730066,-0.16765094142633838,-0.1636233578097083,-0.08049644126928165,-0.11921168270759935,-0.24953936056639794,0.037553306126286136,0.002526323223146605,-0.03718381652045747,-0.0936163770832034,-0.14234822872387082,-0.14954025034506077,-0.18127004372127067,-0.212294141110165,-0.07875780028089015,0.04356449625365979,0.050992876527477964
ACH-000516,-0.006932569202080477,0.0727874592825927,-0.12388557453169473,0.03423495715306608,-0.08297552723804745,-0.06695953262223454,-0.04173930497570445,-0.16073334116299182,0.15532942252947385,-0.043089126685347034,0.03556289668222598,0.04154171273781043,0.27631781460451216,-0.11632668273925108,0.058272285541267954,0.10611777245814931,0.02514145291894489,-0.03795861694757095,0.040818535473208344,0.1553727696938609,-0.16121191222436138,0.6752195452848827
ACH-000857,-0.08894856974304804,0.047006078285313675,-0.07080796371305668,-0.12584916424191805,-0.14956839591522483,-0.11507040678749256,-0.15299272410208176,-0.003887992592571666,-0.17900240396731906,-0.11948880091167807,0.2006375927419118,-0.17912523701121152,-0.4551585545640157,-0.1852471442651347,-0.10059483790132981,-0.15862621734971555,-0.40447767861616046,-0.20642848893776958,-0.20139575093750886,-0.17065019876653062,-0.6069780086342792,-0.26369117686114224
ACH-000511,-0.12945921428451856,-0.13200621733408344,-0.16073701974893137,-0.08478131710748497,-0.10101037806151039,-0.2036267126075507,-0.13888444419193882,-0.18120635356676562,-0.09025465210103616,-0.1353502811338589,-0.14387315279534224,-0.17616672366159392,0.056226820716476875,-0.09708389136367726,-0.1320846566512064,-0.17413479190419875,-0.25526902606350915,-0.16853775778386954,-0.1460133768168673,-0.09802904278591762,-0.13561969194128973,0.4466899434112731
ACH-000392,-0.05781783061158364,0.048256562483210586,-0.12043910973411702,-0.06913505175490449,-0.09029042551063582,0.0777578513299342,-0.1587018435494237,0.11816477829691793,-0.1457343743499919,-0.10364068389521126,0.4110586105112167,-0.14614390207819827,-0.3184212418364518,-0.09565056135357543,-0.11668915820638182,-0.14511794962005822,-0.3079237526573082,-0.024709785701924364,-0.12829766671216078,-0.05568295284243954,-0.5697756257123193,-0.30533844731717
ACH-000264,-0.016601956636735277,0.30625292445977637,0.3797678175976468,-0.056459973728712524,-0.11141382571008811,0.00641795496326974,-0.06545766126587019,-0.18410506042786462,-0.12330887367093853,-0.09670779915635146,1.13546589963852,-0.07341847131911818,-0.06880636972314184,-0.020052723517642812,0.06343232035195998,-0.08420760897978645,-0.07451817957589356,-0.1353110512353587,0.12127537091193788,-0.03348408921584247,-0.054667766105329973,-0.03907541042755989
ACH-000783,-0.03889414296187025,0.2803599777318123,1.530764032055791,0.10240681640353531,-0.07911257631434428,-0.1222668826802739,-0.11597514813768525,0.27461154998544907,-0.11310182104341611,-0.06949630139330891,0.9735801395258987,-0.11442315736403275,0.1313415235628923,0.1736592747418064,0.33762164110280135,1.8077594448037966,0.04777651882541135,-0.06671413374117777,0.1010170150690295,0.022168002205161512,-0.2503731677286413,-0.01719819674328532
ACH-000713,-0.007854850383242821,-0.012623542730355177,-0.12790457730295693,-0.13297151757638276,-0.1180048952986305,0.06096331318157925,-0.12232622725159213,0.19070219709954817,-0.08719069647605901,0.23581971095642337,0.10625620111487928,-0.18045301513668627,-0.04703872512797505,-0.15154621920107672,-0.06016911589703592,-0.11874699664731526,0.059039266509786054,-0.0997467678602243,-0.06601447311054628,-0.09785909496760258,-0.16579994389116637,0.21404208384715392
