,MEblack,MEbrown,MEchocolate,MEcoral,MEdarkred,MEdarksalmon,MEfirebrick,MEgainsboro,MEindianred,MElightcoral,MElightgrey,MElightsalmon,MEmaroon,MEorangered,MErosybrown,MEsaddlebrown,MEsalmon,MEseashell,MEsilver,MEtomato,MEwhite,MEwhitesmoke
ACH-000044,0.012755900815584592,0.0020289751443323427,0.9441865681251552,0.007044153821171065,-0.00313124608698759,0.008242500226988273,0.0069873132194289604,0.03185841415471447,0.012450754620016099,0.0061797736260516345,-0.007749567631410517,0.025279745276093505,0.04237968901846436,0.05005663663047728,-0.0015045738208156912,0.043215640052703036,0.046812706158371596,-0.0015307864610378656,0.0040801627857550374,0.017270729787703904,0.013631110486247273,-0.009942669196505662
ACH-000621,-0.0002618916339155682,-0.003868706288137159,0.0029162070483568494,-0.0014412130458389088,-0.005000215728131206,0.005616457223772971,0.0012832940554116958,-0.012975886483089666,0.014763677359210865,0.009305845327461981,-0.016010291050004077,0.004098543281287362,0.02371933992309318,0.003291765573335568,0.0065669655196358995,0.00010291912828685543,0.014783493062450092,0.005185684569038248,-0.0073195404986635005,0.010642077120208376,0.0018060029764938167,0.02502782726702762
ACH-000759,-0.0034533672943818094,-0.0089302361755416,0.020482044734152945,0.0004290209084483851,-0.001345417615232811,-0.0011347231938870009,-0.004987415375857892,0.06118134366611101,0.0009339707333850573,-0.006064814726346415,-0.03569826561906899,0.001875327319429581,-0.014597447554409585,-0.0004985419027165216,0.001204373588316529,-0.0012006491685575332,-0.00022299905660833907,-0.004971951073870306,-0.017970880050012766,-0.0027529181381432386,-0.018156854349650833,-0.0031809149905923624
ACH-000768,-0.0025709728737516786,-0.008595109949594604,-0.007647639057282293,-0.005978684377474584,-0.004331000433575454,-0.0054395746606414235,-0.009022871470605456,-0.0062003852355851105,-0.007225346628068486,-0.005850882504305392,-0.0250646901305649,-0.0064264525888242064,-0.007197129687500839,-0.005798637473508792,-0.0056766298056519105,-0.003907870325453997,-0.019878742378707848,-0.006197051687725046,-0.01884773393924786,-0.0029537890799285673,-0.009812036945760537,0.02643978608991403
ACH-000934,-0.0020604326004184143,-0.005771471599756445,0.04162387881472726,0.002409538760639855,-0.006628486354670211,-0.0044017674343282236,-0.0009106574752386085,0.04376633435780149,0.0006051738551035449,-0.0015937269714312993,-0.02399589547477789,-0.007646527046285995,0.02496347150932204,-0.0030678129332906558,-0.0012200844851716066,0.0026371327833407316,0.005568413292981941,-0.003723922905353169,-0.01079535884005378,0.01839876712831887,-0.004423461553754534,0.016111880339122486
ACH-000876,0.002443721548802212,-0.0073525478258482145,0.03085359531884278,0.001634271532098716,-0.005908618016274489,-0.0010670948292334024,-0.0038381741274399043,0.04281069737599367,0.007578243860332807,-0.004754701055607139,-0.03687460903148898,-0.002282411638754767,-0.012605789673665184,0.006418619470651281,0.00661785792412443,0.007944854380182782,-0.011953523532023521,-0.001078336541776917,-0.022371465579816324,-0.003201902831288093,-0.019878155018215087,-0.0053139191185789855
ACH-000884,0.004710858042949101,-0.0031176474468659373,-0.0015135746872551822,0.0057154973693702696,0.012306341656994471,-0.005534885263183485,-0.0045000116122506685,-0.014754898103238065,-0.002285281499278415,-0.006524109261035505,-0.01387902881038745,-0.0017466485081347898,0.015019970110253373,0.013321503527870388,0.005656942793783265,-0.003060451009250396,-0.006706852769106012,-0.00229107017666279,0.0027013945664402265,0.004416642937542223,0.005276593929539564,0.024250743095259354
ACH-000573,-0.004667458366857927,-0.0074361626237164505,-0.0037396777330703746,-0.001398172679782561,-0.005214682372758179,-0.00563906244681853,-0.003850685307046874,-0.008266900245545881,-0.003259810124239988,-0.006091000615883969,-0.022577973611083064,-0.0073218754105399235,0.006423287486718231,-0.0049243741896908225,-0.0024541288064741174,-0.000259689585414098,-0.0014764823678227706,-0.006896462177496754,-0.015143018063261156,-0.0034707718402921207,-0.007699947389773917,0.02345303567383662
ACH-000910,-0.002633377241986445,-0.00830673105869813,0.00929220918468353,-0.005390151163751736,-0.007103972629330895,0.0006453840027831704,-0.009553177015717377,0.023727718562423245,-0.009522623127609446,-0.010207496963306613,-0.020599379859638178,-0.003378152891204829,0.0017164402669508326,-0.006148997471242781,-0.003800539957879261,0.0063718707392474904,-0.010168507659893564,-0.007355732463095884,-0.02261832753650728,-0.007291780688982799,-0.007192517743500217,-0.021130219369179783
ACH-000849,-0.0029945669197072406,-0.006590341314047649,0.0005898139184991763,-0.0038030811637666147,-0.003926586340845041,-0.0030882853818349435,0.0014885586711886334,0.042452198138199504,-0.0022502803887915895,-0.005060373216407832,-0.026162988673031008,0.0019731637586080115,0.0076411313544301526,-0.004040322614185377,-0.0011916047871834443,-0.0004930747780048765,-0.00905085874842236,-0.0027891365233987603,-0.012233821789738355,-0.006691782082790709,-0.014160585957344497,0.010995196537018307
ACH-000952,-0.004981106480637876,-0.005708053010479807,0.023163606358293908,0.0013193788398469578,-0.0007065536830756743,0.003715803411143039,0.002013615908098992,0.033044472228582165,-0.0036222954586230868,-0.00583938510993867,-0.01797553783593889,-0.0022207535359205235,0.023513770852809684,-0.002191592543312922,-0.004019087000234476,4.6976879706320524e-05,0.0005494242485040699,-0.006108221588602739,-0.013245228313002235,-0.000376333939874367,0.008559163957489839,-0.0026869278233584842
ACH-000935,0.0013472958270250416,-0.010286544887394373,-0.0061372834886193,-0.008558977806157988,0.01642099561598104,0.005668121296772528,-0.009555901416555558,-0.029068890781987967,-0.007777629159838766,-0.0035943847922725314,-0.027696137466444202,-0.01197751047158862,-0.027436501241227207,-0.00973573707255518,-0.003532704592243574,-0.0021940590301112524,-0.010455096190250512,-0.009182924049270728,-0.0263156672341523,-0.009775555737362425,-0.00852479071822043,0.030020777085924155
ACH-000439,-0.007295789850719289,-0.009987402399076343,-0.007071516213122583,-0.00498299180965437,-0.009107119966267615,-0.006897428212789759,0.048060627190918116,-0.04003375250636322,-0.0059983341271773,0.0010087094275042256,-0.014189436683989885,-7.575213462325317e-05,-0.028737579445912393,-0.008852808049814179,-0.005637171209196651,-0.0039718549712821904,-0.019116707973344183,-0.007595422606949524,0.037386242855326136,-0.0072865953899946875,0.007383950032641064,-0.06163488330530735
ACH-000405,0.0007777122168881206,-0.006356471913554325,-0.0055377483648298715,-0.005306840762395144,-0.0017825108425955048,-0.0063840213968096365,-0.00034842602507561735,-0.04235363160027803,-0.005770751629376445,0.016633501482958068,-0.011255863159054809,-0.007136497506549537,-0.0036095595501450823,-0.00528505967157375,0.011812603261448874,-0.0005208194466258754,-0.017628705480581833,-0.007819191805086603,0.07290263324620075,-0.0034409185612680458,0.0006653993289853705,-0.049017889615418295
ACH-000072,0.005019949596930133,-0.006087000380593161,-0.006475656578962329,-0.003177692929043734,-0.008028777870938716,-0.00030717556676211513,0.2036204309476015,-0.029628675128482513,0.00045325230860197683,-0.003140243650622476,-0.017064228497929948,-0.007307322644534011,-0.0011578763412832729,-0.001401413692562058,-0.0028123475003997214,-0.005214585846513956,-0.014685207176076557,-0.004218030940600673,0.010118775889076202,0.0010941770241689336,-0.002175447034729,-0.04296226868430513
ACH-001554,-0.009090535066295223,-0.012041235501629208,-0.005254761593460812,-0.008722060213062667,0.15705899929725445,-0.005169575567405418,-0.009359298581045332,-0.02814440401700917,-0.011367974207945598,-0.007623632936197772,-0.03907928251514167,-0.011188756891794263,-0.02704137038179651,-0.008908385584474163,-0.0053057424545164674,-0.006948490284520792,-0.006408903673479325,-0.002567994205681889,-0.031069315932974396,-0.010007012034279958,0.0015395308640138046,-0.010935692482084178
ACH-000450,-0.0026746544711318382,-0.008644451392262888,-0.004946762163424016,0.0023418412496957783,0.18726822007781505,-0.0033900193913680653,-0.006871640612824563,-0.02343343237323758,-0.008420317134920814,-0.005947020671273403,-0.026281066769580756,-0.0075548009364668645,-0.008839382100915135,-0.0028826901976640213,-0.003872775426515824,-0.005550987954511605,-0.012452364558439651,-0.005618024081371328,-0.02166415732020528,-0.005632184279075476,-0.011754579774664122,-0.0012717254522947611
ACH-000881,-0.005699566247801248,-0.0078070218408958,-0.006277895859576421,-0.004668826750248375,0.0916930319762355,0.0032989460488689923,-0.010850672621511665,-0.02602898926639124,-0.007325003823739668,-0.0046020475186408635,-0.02029754889187231,-0.00843129044429079,-0.006208639203305356,-0.004944579747679141,0.00010056801075806014,0.00468838214063026,-0.00889144004110412,-0.0022928283314406443,-0.02092469624734924,-0.006176306361353691,-0.00316270034166597,0.01532771492823879
ACH-001555,-0.010565933244813646,-0.011334998360693014,-0.00862402615018753,-0.00954705245420902,-0.007805654613598978,-0.005081826224135037,-0.010487442475921186,-0.029349472691723798,-0.012235336577860698,-0.010420771096930289,-0.03838780258721846,-0.012396520817688036,-0.04618617286720677,-0.010984851002455191,-0.00587613996471723,-0.005245472585881567,-0.022078564267869364,-0.0072462864154259985,-0.03474278560484206,-0.01247089154779422,-0.001784267615802369,0.024431806152804502
ACH-001556,-0.009776588793706712,-0.008837500738000898,-0.004374382471005388,-0.008092913054606422,-0.006938029807304464,-0.006142802521936068,-0.008570880932230792,-0.019429924364911536,-0.009336274129357641,-0.00995339045192823,-0.031471328960456325,-0.010961324612600458,-0.0072911736705123555,-0.009237963058808847,-0.005319597100416377,-0.006043166360595755,-0.010274811696222087,-0.006649516653640018,-0.029265067932223367,-0.011308023394465997,-0.005518886165685569,0.01696073026945182
ACH-001557,-0.011712838553714303,-0.011053938682570099,-0.0067707673582122286,-0.008802166369749499,-0.007840838008238104,-0.006053084271411476,-0.009260620582831268,-0.01941796947486906,-0.01203457191948547,-0.009399912181717799,-0.03756476459660378,-0.01335976236163452,-0.03677144105892644,-0.011899612023309327,-0.0055385353186481355,-0.00484632571355579,-0.020697410344104706,-0.009238297276713317,-0.03337772768452984,-0.010994058070724667,-0.004286587356551061,0.025114741584262388
ACH-001558,-0.01177048407406412,-0.010745713880576506,-0.007040906237399983,-0.009744003086253334,-0.00501893445272431,-0.005196807115620514,-0.006966261735848874,-0.015334261651754328,-0.008206967303619958,-0.008473739374454533,-0.034104046732130126,-0.010756760179919368,-0.02283502158837935,-0.010766048392989482,-0.005163198715428391,-0.00566840554569618,-0.012766486550342682,-0.008396799242304867,-0.026028991941164092,-0.011842713989537098,0.002490861702640215,0.03622572680176348
ACH-001559,-0.0071064022726927065,-0.010879658810566994,-0.008724286437482597,-0.009733545758401444,-0.009049115984962084,-0.006203164511563116,-0.010661620478620168,-0.026361800461440682,-0.011168461381985337,-0.006799712709530532,-0.028200613194672108,-0.011329351094841136,-0.02754174627922563,-0.011681280971858944,-0.003643534277885783,-0.006473065653202635,-0.019829146333564692,-0.009576274217195774,-0.03348327356872394,-0.009212222738228004,-0.0014730879446622277,0.015580949539740107
ACH-001560,-0.008916563419943827,-0.011726813226093135,-0.008476976111224579,-0.008921906028970509,-0.008640467676515476,-0.0058563576160764325,-0.011025023227713955,-0.025810284435608524,-0.012010121411927692,-0.010522921641948083,-0.03489601235887612,-0.00886323966608358,-0.03425610112242769,-0.010425024320526836,-0.003970302876429512,-0.007119120371758051,-0.01624000551003214,-0.00940690074767234,-0.03416118062257652,-0.010598557037610715,0.004061435295171066,0.021558677939359443
ACH-001561,-0.01171467903359183,-0.01065968281110584,-0.006275924230574535,-0.005538541007940837,-0.004521921418001014,-0.005481976611587372,-0.007775790570447408,-0.005610787421182906,-0.007282095438081365,-0.009042563104564055,-0.037053492527381646,-0.009138794004999479,-0.03749778014051939,-0.010236963628659985,-0.004768479010614016,-0.004133851323457751,-0.008217384014221176,-0.0006169888057881608,-0.03026461474197029,-0.010266145708716552,0.007612079157421244,0.01465252957196994
ACH-001562,-0.010849263384847157,-0.012237490286840753,-0.007749615251945229,-0.007170334362393701,-0.0075282650377461804,-0.005114871642431389,-0.008552580308123456,-0.01005342568213202,-0.010524514286195491,-0.0057227634022733575,-0.03175292583193095,-0.008606864777552313,-0.0234676953332258,-0.010642975910420065,-0.00572333534174363,-0.003956955020859953,-0.010363274640239457,-0.007346349981133871,-0.026832282416509465,-0.010632067486689049,0.0007742162967055981,0.028145345164032817
ACH-000449,0.0010151612994263133,-0.0021258913377759808,0.009699442473472578,-0.0018699050782211924,-0.009277037198056271,-0.0015146360887868988,-0.0069666460844952545,-0.019535118814596717,0.0013309263568991485,-0.009063284043080216,-0.013757386321522116,-0.008363199242023818,0.0073848409647495495,0.001849991854010411,-0.004449436779640904,-0.005360369473527564,-0.003165689622683649,0.0013894337935188195,-0.009818613967654067,-0.008195417455559352,0.004791625669555174,-0.00270319068504226
ACH-000987,0.0002775088265402451,-0.007914114241333233,-0.002393835639058859,-0.003965874221964167,0.18596603986887691,-0.005250127874772723,-0.007216606429447565,-0.020774960552260417,-0.006116327291207536,-0.006036675008291723,-0.02338801728626925,-0.00981042243155429,0.010890504370905007,-0.0012504895900151253,-0.005152458811781112,-0.0045280609747298155,-0.010937162643043645,-0.0034762569917629535,-0.01582957049872001,-0.004086935086980804,-0.0012041077789948702,0.012106823338468973
ACH-000192,0.0009286369738610739,-0.0021242981988222535,0.013377550487490857,0.0019156500945088962,-0.0028242159434352897,0.001131235026880258,0.006423168708522732,0.020029428627274744,0.0361330706125991,-0.002915708711297489,-0.021413392730323336,0.0021902090637613324,0.025989579338872717,0.006650739911941388,-0.0012433135719503757,-0.0005430476878785232,0.03568430395808584,0.00953800159811816,-0.008130338751904742,0.008265862110792494,0.007562843221966346,6.77929901609476e-05
ACH-000879,-0.006633979123901786,-0.003039684611368031,-0.0003855933932539762,8.668391269752893e-05,-0.006403904432254917,-0.002131470024673871,-0.003903580080620339,-0.004291879713012966,0.00020772291189308294,-0.005716548912416013,-0.007819922793764816,-0.009710527881613138,0.028009725077678814,-0.0025710878889299974,-0.0007776572324630204,-0.005507708081436726,0.01194907780066699,-0.0021192023684010702,-0.009757258029605077,-0.002098925309549715,-0.005815782928124154,0.011486194186051643
ACH-000988,0.0013583296031081118,-0.00861200975414198,-0.007428896647575321,-0.006104097115348487,-0.006886758845559371,-0.00456256872380713,-0.005144323335421417,0.015338027658278634,-0.006202926850591544,-0.007204359282288285,-0.028468166111970363,-0.007272813948469662,-0.00017018011421323896,-0.001540770150255828,-0.004800314057763939,-0.005359507781533958,-0.004261963369489393,-0.0052060283113675495,-0.01980656419777768,-0.005967298510335173,-0.014729208219063646,0.012863384680229979
ACH-000359,-0.0033061660550315606,-0.005985553599082869,-0.004892124749298626,-0.0031263308632741953,-0.008164855823584623,-0.005475461241311402,-0.008904148568377615,-0.02542430854769521,-0.004028222239813501,-0.004803077352713295,-0.019576744029020966,-0.005738469640237012,-0.00507749114322229,-0.0014823684838266204,0.001459105416776066,-0.004745664412122279,-0.01238846073375407,-0.000826208440417461,-0.019261409912239413,-0.0017717421085199985,-0.003885788657789864,0.018599457754193797
